age,balance,day,duration,campaign,pdays,previous
44,1679,20,718,1,-1,0
30,1664,20,2016,1,-1,0
32,8749,21,294,1,-1,0
42,-247,21,519,1,166,1
33,3444,21,144,1,91,4
45,5346,21,187,1,-1,0
45,1144,22,676,1,-1,0
28,2351,22,157,1,-1,0
32,5514,22,181,1,-1,0
28,123,22,313,1,-1,0
44,429,23,80,1,-1,0
51,5254,23,134,1,-1,0
56,589,23,518,1,147,2
40,568,24,112,1,-1,0
49,10250,24,97,1,-1,0
50,3537,24,305,1,-1,0
58,1947,26,228,1,-1,0
37,1967,27,376,1,-1,0
27,2329,27,131,1,-1,0
47,12026,27,251,1,-1,0
39,1757,28,125,1,-1,0
43,107,28,135,1,-1,0
34,1012,28,540,1,-1,0
35,0,29,171,1,-1,0
58,372,29,11,1,-1,0
35,7506,30,248,1,-1,0
42,314,30,234,1,-1,0
43,860,30,132,1,-1,0
34,0,30,154,1,-1,0
35,3623,30,160,1,-1,0
38,2470,31,227,1,-1,0
39,1307,31,158,1,-1,0
58,3237,31,615,1,-1,0
60,5041,4,399,1,-1,0
56,6619,4,465,1,-1,0
31,1331,5,268,1,-1,0
37,1970,5,253,1,-1,0
59,1026,5,669,1,-1,0
49,249,6,234,1,-1,0
30,12857,6,150,1,-1,0
31,2807,8,154,1,-1,0
40,5060,9,299,1,-1,0
43,2271,10,524,1,-1,0
48,1,10,248,1,-1,0
34,676,11,486,1,-1,0
28,160,11,158,1,-1,0
34,899,12,114,1,170,3
47,1230,12,378,1,-1,0
59,0,13,494,1,-1,0
32,700,13,90,1,-1,0
31,0,13,160,1,-1,0
27,67,14,239,1,-1,0
35,127,14,162,1,-1,0
32,2089,14,132,1,-1,0
57,3585,14,172,1,-1,0
58,4152,14,160,1,-1,0
30,816,14,179,1,-1,0
37,5447,17,1789,1,-1,0
44,275,17,1077,1,-1,0
57,1540,17,564,1,-1,0
34,751,17,1303,1,-1,0
54,380,17,696,2,-1,0
55,1504,17,761,1,-1,0
59,1783,17,540,2,-1,0
53,2269,17,1091,2,150,1
37,5115,17,1210,2,171,4
45,781,17,652,2,126,2
49,-188,17,454,1,-1,0
31,761,18,514,2,-1,0
31,19,18,1978,1,-1,0
35,4508,18,854,1,-1,0
37,66,18,1164,2,-1,0
48,2266,18,676,1,-1,0
39,4646,18,486,1,-1,0
34,1494,18,596,1,182,1
49,1050,18,924,1,-1,0
41,0,18,897,3,-1,0
46,0,18,1855,1,-1,0
54,2171,18,1034,1,-1,0
38,3234,18,578,2,-1,0
39,11887,18,1181,2,-1,0
46,0,18,716,2,110,3
58,5037,18,1437,2,-1,0
32,386,18,482,1,-1,0
30,8781,18,898,1,-1,0
51,538,18,1122,4,-1,0
30,5561,19,511,1,-1,0
35,859,19,1554,1,-1,0
30,0,19,686,1,-1,0
30,-617,19,925,1,-1,0
43,1429,19,1015,1,198,2
47,4189,19,489,3,-1,0
51,580,19,694,2,-1,0
32,2615,19,853,1,-1,0
53,587,19,561,1,-1,0
33,149,19,424,2,182,1
40,3,19,998,1,-1,0
42,807,19,1057,1,-1,0
46,3354,19,522,1,174,1
32,1249,19,472,1,-1,0
38,190,19,623,1,175,1
32,550,19,337,1,-1,0
30,12737,19,589,2,-1,0
35,0,19,644,4,-1,0
36,1207,19,1792,2,-1,0
43,347,19,1468,3,-1,0
42,3713,19,709,2,-1,0
40,3352,19,639,2,27,1
32,254,19,1720,3,-1,0
32,4654,20,276,1,128,2
41,-386,20,477,1,-1,0
34,3043,20,670,1,-1,0
40,1547,20,405,1,-1,0
32,945,20,531,1,-1,0
32,6402,20,628,1,-1,0
36,1295,20,1192,1,-1,0
45,6993,20,283,1,-1,0
47,4420,20,454,1,-1,0
35,141,20,728,1,-1,0
36,11462,20,993,1,-1,0
33,6843,20,755,1,100,10
30,501,20,994,1,177,1
32,5806,20,1503,2,-1,0
45,20138,20,871,5,-1,0
47,1315,20,329,4,-1,0
46,0,20,531,1,167,1
39,7,20,931,4,-1,0
30,3929,20,593,1,-1,0
45,7,20,691,1,-1,0
43,699,20,1258,2,122,2
53,421,20,677,1,-1,0
43,4333,20,1490,3,-1,0
54,300,20,562,2,-1,0
30,7773,20,705,1,-1,0
30,1794,20,1035,1,-1,0
36,2032,20,736,1,-1,0
33,3401,20,253,1,-1,0
38,1110,20,888,2,183,2
37,3068,20,370,2,195,1
32,983,20,500,2,133,1
59,2396,20,488,1,-1,0
59,6888,20,1025,2,-1,0
46,2087,20,768,3,-1,0
32,121,20,758,1,-1,0
52,3469,20,653,1,-1,0
45,5461,20,841,2,-1,0
52,7119,20,871,3,-1,0
31,-35,20,952,2,-1,0
31,314,20,1341,3,178,7
39,18508,20,1598,4,-1,0
35,5639,20,945,2,-1,0
33,2918,20,1059,2,-1,0
50,12519,21,615,3,34,1
36,4069,21,517,1,-1,0
34,4254,21,714,1,-1,0
46,219,21,729,1,-1,0
47,0,21,591,1,10,1
39,2263,21,1158,9,-1,0
31,2589,21,614,1,-1,0
41,1982,21,558,1,-1,0
59,7049,21,530,1,163,2
39,1968,21,648,1,-1,0
48,7195,21,609,2,-1,0
50,4117,21,530,1,-1,0
31,3950,21,529,1,-1,0
30,495,21,641,1,-1,0
31,8629,21,957,1,184,2
30,455,21,758,1,-1,0
34,4536,21,963,1,-1,0
53,1777,21,796,5,154,1
34,3527,21,1022,1,-1,0
57,372,21,553,3,-1,0
41,92,21,372,1,-1,0
40,72,21,849,1,-1,0
37,1533,21,555,4,-1,0
31,4148,21,316,3,99,9
58,96,21,850,1,-1,0
39,2245,21,749,2,-1,0
47,834,21,902,1,133,2
44,4119,21,1074,1,-1,0
45,-525,21,980,2,-1,0
41,39,21,549,2,-1,0
33,0,21,654,1,-1,0
30,2766,21,834,1,-1,0
30,3300,21,1571,1,-1,0
42,36,21,664,3,-1,0
49,22520,21,579,9,-1,0
59,7724,21,373,3,-1,0
31,111,21,504,2,93,2
43,2640,21,314,4,-1,0
38,3436,21,663,4,-1,0
30,0,21,681,4,-1,0
35,3636,21,808,2,-1,0
43,3288,21,775,3,-1,0
34,2633,21,705,6,-1,0
52,580,21,965,2,-1,0
46,149,21,1222,2,-1,0
46,4329,21,534,2,-1,0
37,1097,21,1555,2,-1,0
42,1275,21,925,5,-1,0
23,1003,27,8,1,-1,0
53,1004,22,119,1,-1,0
26,814,28,1387,1,-1,0
49,808,28,1232,1,-1,0
34,859,28,829,1,-1,0
28,4465,28,769,1,-1,0
46,0,28,1199,2,-1,0
26,622,28,1451,2,-1,0
31,1709,28,944,3,-1,0
51,394,28,968,2,-1,0
47,1125,29,1101,1,-1,0
53,-462,29,470,1,-1,0
29,550,29,801,1,-1,0
32,540,29,750,1,-1,0
26,941,29,1165,1,-1,0
40,1361,29,1473,1,-1,0
33,-452,29,692,2,-1,0
49,518,29,1917,2,-1,0
60,-71,30,1451,1,-1,0
41,3234,30,2770,1,-1,0
36,98,30,771,1,-1,0
29,196,30,726,2,-1,0
42,936,30,931,1,-1,0
33,300,30,922,5,-1,0
31,217,30,1776,2,-1,0
31,163,30,707,2,2,1
26,110,30,1136,2,-1,0
40,1646,2,215,1,242,2
45,2040,2,803,1,-1,0
55,-308,2,781,1,-1,0
29,2325,2,125,1,-1,0
47,86,2,1086,1,-1,0
50,1088,2,749,1,-1,0
44,0,2,699,1,272,1
56,0,2,492,1,-1,0
39,2103,2,588,1,-1,0
59,2,2,935,1,-1,0
43,51,2,430,1,-1,0
36,96,2,302,1,-1,0
29,1027,2,177,1,-1,0
38,1308,2,626,1,-1,0
41,840,2,938,1,-1,0
58,5701,2,521,1,-1,0
61,6016,2,670,3,-1,0
36,630,2,285,1,-1,0
30,432,2,402,1,-1,0
43,-247,2,751,2,76,4
39,52,2,1420,3,-1,0
48,623,2,1425,2,-1,0
26,0,2,1223,2,-1,0
51,100,2,467,2,-1,0
37,4089,2,289,2,174,4
29,1669,3,297,1,-1,0
57,169,3,369,1,-1,0
25,483,3,189,1,-1,0
68,250,3,360,1,-1,0
34,0,3,251,1,-1,0
38,902,3,650,1,-1,0
54,2156,3,261,1,195,4
32,2360,3,152,2,160,5
41,201,3,157,1,-1,0
48,-92,3,1393,1,-1,0
59,514,3,261,1,-1,0
39,-114,3,372,1,-1,0
31,1331,3,182,2,90,1
30,732,3,1404,4,-1,0
40,1308,3,1776,2,-1,0
28,0,4,546,3,196,4
52,-970,4,489,1,-1,0
32,1246,4,192,2,-1,0
34,73,4,426,2,-1,0
31,406,4,736,1,-1,0
57,4391,4,1416,1,-1,0
31,168,4,193,2,-1,0
29,1441,4,80,2,-1,0
75,3881,4,136,3,-1,0
32,678,4,1579,1,246,4
31,141,4,572,2,238,7
41,-94,4,1164,1,203,1
22,897,4,133,4,-1,0
31,1214,4,974,1,-1,0
69,324,4,136,4,-1,0
30,2666,4,467,1,-1,0
49,10613,4,1226,1,-1,0
29,697,4,206,1,-1,0
43,953,4,765,2,-1,0
28,198,4,976,2,-1,0
56,1110,4,945,2,-1,0
39,130,4,1290,2,-1,0
33,315,4,146,3,-1,0
38,4383,4,1381,4,-1,0
30,313,4,1121,2,-1,0
29,273,4,2775,2,-1,0
69,840,5,128,3,-1,0
44,309,5,676,1,-1,0
35,2707,5,699,1,-1,0
31,1109,5,642,1,167,2
26,101,5,810,1,268,1
26,725,5,1916,2,189,29
34,309,5,578,1,-1,0
42,541,5,656,1,-1,0
54,0,5,686,2,267,1
53,1624,5,158,3,-1,0
54,0,5,744,3,-1,0
48,318,5,1017,4,-1,0
40,1908,5,1661,2,-1,0
28,676,5,1138,2,-1,0
34,1076,5,136,10,-1,0
34,1228,5,263,8,-1,0
32,0,5,550,4,-1,0
31,13,6,1019,2,-1,0
31,12857,6,158,1,92,1
66,0,6,751,1,-1,0
37,6101,6,141,1,-1,0
33,158,6,192,2,-1,0
50,346,6,178,1,-1,0
33,697,6,860,2,-1,0
56,616,6,156,1,-1,0
26,1140,6,984,2,-1,0
59,3444,6,241,2,-1,0
32,1879,6,591,8,-1,0
22,0,6,229,6,-1,0
34,0,6,787,3,9,1
39,1493,9,912,3,-1,0
28,313,9,1183,2,-1,0
31,1815,9,1541,1,-1,0
33,700,9,126,1,88,1
66,206,9,479,1,-1,0
26,255,9,190,1,-1,0
30,270,9,123,1,-1,0
28,4987,9,253,21,-1,0
29,673,9,835,3,-1,0
49,320,9,1971,4,-1,0
34,0,10,97,1,85,1
47,292,10,277,1,-1,0
42,757,10,154,1,-1,0
43,40,10,147,1,-1,0
61,1257,10,503,1,-1,0
35,1693,10,515,1,-1,0
40,5060,10,154,2,93,1
31,373,10,132,6,-1,0
33,369,11,446,1,-1,0
69,2346,11,354,2,-1,0
30,1599,11,152,2,-1,0
41,1066,11,109,3,-1,0
31,2603,11,280,4,-1,0
22,381,12,227,1,-1,0
37,1314,12,118,4,210,3
48,5689,12,262,1,-1,0
85,12114,12,165,2,-1,0
72,0,13,99,1,-1,0
46,2232,13,121,1,-1,0
26,11862,13,119,1,-1,0
37,127,13,71,1,-1,0
53,2152,13,75,3,-1,0
33,3552,13,158,2,85,3
90,1,13,152,3,-1,0
54,1872,13,439,5,-1,0
67,1341,13,706,1,-1,0
42,7702,16,138,2,-1,0
71,4657,16,93,5,-1,0
44,397,16,127,1,257,1
47,0,16,261,2,-1,0
44,348,16,170,2,-1,0
37,2442,16,91,3,-1,0
37,1543,16,138,2,-1,0
28,805,16,331,1,-1,0
21,2265,17,92,2,-1,0
32,312,17,232,2,-1,0
51,196,17,88,1,-1,0
26,620,17,104,1,-1,0
74,1714,17,127,1,-1,0
65,2416,17,221,2,-1,0
47,335,17,226,1,-1,0
38,755,17,120,1,-1,0
71,2850,17,185,1,-1,0
29,1135,17,323,1,-1,0
61,197,17,113,1,-1,0
57,720,17,202,4,-1,0
37,5355,17,466,4,-1,0
68,445,18,475,1,-1,0
29,5359,18,147,1,-1,0
51,1443,18,172,10,-1,0
41,4047,18,343,1,-1,0
24,23878,18,185,1,-1,0
24,167,18,134,2,-1,0
59,1047,18,83,3,-1,0
85,7613,18,355,3,-1,0
51,117,18,442,2,-1,0
39,2266,18,208,4,-1,0
44,558,19,268,5,-1,0
26,2509,19,654,3,-1,0
48,1808,26,245,1,-1,0
37,1130,26,152,1,-1,0
71,653,26,367,1,-1,0
62,2021,26,361,1,-1,0
26,313,26,210,2,-1,0
43,983,26,97,1,-1,0
30,5561,27,195,1,100,1
50,8345,27,194,1,261,1
25,1231,27,412,5,-1,0
25,3730,27,353,1,-1,0
31,924,27,172,1,-1,0
28,2489,27,342,2,-1,0
66,995,27,131,2,-1,0
41,280,27,87,2,-1,0
46,3434,27,115,1,-1,0
42,576,27,156,1,-1,0
28,1363,27,79,1,-1,0
39,581,27,233,1,270,1
42,1376,2,712,4,-1,0
35,52,2,378,4,-1,0
55,0,2,116,1,-1,0
37,549,2,239,1,-1,0
29,92,2,175,5,-1,0
49,2881,2,120,3,-1,0
44,250,2,382,2,-1,0
54,602,3,143,2,-1,0
28,730,3,631,1,-1,0
30,523,3,83,1,-1,0
47,293,3,499,1,-1,0
34,215,3,350,3,-1,0
37,0,3,426,1,-1,0
25,42,3,320,1,-1,0
29,316,3,156,1,-1,0
62,4562,3,168,1,-1,0
58,10180,3,180,2,-1,0
46,0,3,305,13,-1,0
56,281,3,96,2,-1,0
33,250,4,377,6,-1,0
27,0,5,82,3,-1,0
60,404,5,308,2,196,2
32,506,5,63,2,-1,0
83,1097,5,181,1,-1,0
35,3698,5,106,1,-1,0
31,883,5,112,2,106,1
30,2539,5,199,5,-1,0
29,2326,6,195,1,-1,0
36,811,6,229,1,-1,0
57,256,6,227,1,-1,0
21,682,6,266,1,-1,0
44,483,6,207,2,199,6
23,1506,9,131,4,-1,0
34,575,9,116,1,-1,0
32,409,9,217,2,-1,0
37,1316,10,350,2,112,3
35,671,10,112,1,-1,0
47,2351,10,80,1,-1,0
61,997,10,106,1,-1,0
30,4808,10,272,1,-1,0
70,6422,10,122,1,-1,0
52,31,10,135,1,-1,0
28,171,10,93,1,-1,0
57,2681,11,266,2,-1,0
24,-61,11,95,4,-1,0
32,8929,11,126,1,-1,0
65,715,11,323,1,-1,0
44,1058,11,188,3,-1,0
32,-34,11,101,1,-1,0
33,258,12,80,4,-1,0
53,0,12,80,2,-1,0
31,71,12,119,1,-1,0
58,5810,12,139,1,-1,0
30,3473,12,1209,2,-1,0
47,238,13,3076,1,-1,0
60,1740,13,296,2,-1,0
36,3407,16,392,4,-1,0
37,1045,17,406,2,41,1
43,132,17,220,1,-1,0
37,1000,17,195,1,-1,0
31,115,17,187,1,-1,0
31,180,17,299,2,-1,0
30,201,17,325,2,-1,0
30,8089,18,232,2,294,2
32,8866,18,278,2,-1,0
35,2,18,194,1,-1,0
59,259,18,224,1,-1,0
33,1107,18,201,1,-1,0
37,1730,19,167,1,-1,0
31,447,19,220,3,-1,0
26,2786,23,415,1,-1,0
53,10185,23,115,1,-1,0
34,978,24,132,1,-1,0
46,-130,24,144,2,-1,0
76,3049,24,170,3,-1,0
46,11385,24,269,3,-1,0
83,46,25,115,1,-1,0
23,4126,25,96,2,-1,0
34,212,25,278,8,-1,0
24,1250,25,411,2,-1,0
41,25,26,117,2,-1,0
28,1277,26,475,1,-1,0
34,390,27,95,2,231,2
77,9601,27,515,1,-1,0
36,565,27,300,1,-1,0
58,1384,27,342,1,-1,0
46,-522,27,243,3,239,13
59,9676,27,234,2,-1,0
19,134,27,271,2,-1,0
23,2143,30,180,2,-1,0
27,831,30,1081,2,-1,0
73,2308,30,163,2,-1,0
41,1468,31,237,3,-1,0
30,311,31,158,2,-1,0
26,274,1,351,3,-1,0
38,172,1,1176,1,-1,0
46,507,1,1196,1,-1,0
27,393,1,165,2,-1,0
63,-39,1,387,2,-1,0
34,1474,2,739,2,-1,0
32,471,2,243,3,-1,0
33,3161,2,313,3,-1,0
47,1612,2,1164,1,-1,0
48,4099,2,397,2,-1,0
58,68,2,268,1,-1,0
50,414,3,707,1,302,3
26,5005,3,117,1,-1,0
39,1756,3,939,1,-1,0
55,1613,3,296,1,270,3
41,3123,3,1203,2,135,2
54,4736,6,475,6,307,5
33,127,6,583,2,222,17
42,11891,6,158,1,-1,0
50,4979,6,180,1,-1,0
40,754,6,635,1,-1,0
37,1207,6,1353,2,138,2
44,712,6,740,3,-1,0
30,297,7,465,4,-1,0
26,3676,7,148,1,-1,0
47,817,7,721,4,-1,0
46,283,7,299,1,-1,0
25,82,7,104,2,-1,0
56,2847,8,327,1,-1,0
36,1822,8,952,1,323,1
35,16,8,903,1,-1,0
54,377,8,1134,1,-1,0
48,4415,8,1032,3,141,7
32,303,8,150,1,267,4
60,12039,8,236,1,-1,0
67,1443,8,245,1,-1,0
32,1781,8,321,1,-1,0
26,3415,8,209,1,-1,0
33,318,8,1190,1,141,3
21,423,8,104,5,-1,0
30,2544,8,108,2,-1,0
27,2614,8,143,2,-1,0
30,1268,8,105,4,320,8
36,536,8,274,3,-1,0
27,1293,8,1665,3,-1,0
29,1377,8,548,2,-1,0
38,2580,8,1691,2,264,3
23,314,8,142,4,-1,0
38,206,8,350,2,-1,0
30,3286,9,743,1,-1,0
41,803,9,592,4,316,3
33,719,9,448,2,316,6
35,898,9,214,1,-1,0
29,332,9,179,1,-1,0
68,695,9,233,1,-1,0
20,1819,9,245,3,-1,0
30,2544,9,152,2,-1,0
32,759,9,317,5,-1,0
28,229,9,1042,2,315,2
45,96,13,348,3,256,2
29,110,13,1036,1,-1,0
31,1406,13,1091,2,-1,0
39,0,13,1006,2,-1,0
42,2103,13,384,2,-1,0
35,1599,13,407,1,-1,0
34,925,13,709,1,-1,0
26,-3,13,1022,2,-1,0
29,84,13,1101,2,-1,0
44,1367,13,1232,3,146,1
34,703,14,342,1,-1,0
33,0,14,535,3,328,1
34,2646,14,142,1,-1,0
33,572,14,344,1,74,2
22,107,14,125,1,-1,0
32,765,14,850,2,-1,0
36,-253,14,1073,1,-1,0
44,0,14,1594,1,148,1
65,2,14,450,1,-1,0
61,6,14,133,2,-1,0
41,0,14,168,1,-1,0
24,448,14,324,1,-1,0
77,4659,14,161,1,-1,0
62,1528,14,496,1,-1,0
30,330,14,111,1,-1,0
29,731,14,107,3,-1,0
29,25,14,207,2,-1,0
65,587,15,223,2,-1,0
43,2557,15,165,2,327,3
70,275,15,82,1,-1,0
32,1129,15,903,2,341,2
46,2149,15,282,2,-1,0
33,855,15,110,1,-1,0
57,491,15,1217,3,-1,0
62,180,15,389,2,-1,0
32,133,15,171,1,-1,0
39,649,15,668,1,-1,0
76,1411,15,170,3,-1,0
36,11174,15,953,1,-1,0
27,439,15,1038,2,-1,0
38,6158,15,139,5,145,9
56,3498,15,264,2,-1,0
51,1801,16,838,3,-1,0
39,937,16,144,4,-1,0
35,26,16,78,2,-1,0
32,-53,16,648,1,272,1
51,2337,16,251,2,266,3
37,1762,16,334,2,-1,0
52,3469,16,583,1,147,1
35,545,16,1579,1,234,4
47,3480,16,443,1,-1,0
31,183,16,495,1,-1,0
49,2416,16,1366,1,-1,0
30,424,16,298,4,-1,0
35,0,16,1174,1,345,4
44,294,16,165,3,-1,0
42,1598,16,1463,2,-1,0
29,268,16,667,1,-1,0
42,214,16,127,1,-1,0
43,240,16,453,1,-1,0
36,2511,16,700,5,-1,0
36,4596,16,901,2,-1,0
32,1273,16,1365,2,328,1
54,3994,16,299,2,-1,0
50,469,16,161,1,-1,0
32,932,16,944,1,318,1
28,844,16,551,2,-1,0
40,471,16,1156,1,345,2
34,63,17,678,1,-1,0
52,-779,17,709,1,-1,0
35,293,17,1017,1,325,1
32,294,17,1095,1,274,5
60,13546,17,452,3,-1,0
34,329,17,952,1,343,1
30,69,17,997,1,-1,0
39,-3058,17,882,3,-1,0
40,224,17,875,2,-1,0
38,165,17,526,1,260,2
35,397,17,594,1,-1,0
37,3154,17,404,1,305,3
29,1180,17,367,3,323,3
36,-487,17,1080,1,-1,0
34,879,17,712,1,344,1
33,806,17,108,1,-1,0
29,674,17,170,5,-1,0
33,0,17,378,1,-1,0
41,323,17,949,2,254,6
74,921,17,394,2,-1,0
53,5303,17,320,3,180,1
38,0,17,547,2,-1,0
41,4004,17,314,2,-1,0
52,386,20,438,1,-1,0
40,284,20,1332,2,-1,0
32,-242,20,1202,3,-1,0
28,1086,20,1112,3,-1,0
28,2840,20,227,5,-1,0
35,43,20,860,1,-1,0
46,3229,20,1550,1,-1,0
50,341,20,670,4,340,2
44,0,20,133,1,-1,0
29,-19,20,712,4,-1,0
61,243,20,194,1,-1,0
70,2575,20,216,2,-1,0
44,105,20,586,1,-1,0
59,0,20,392,1,-1,0
45,-443,20,691,1,-1,0
39,1524,20,567,1,-1,0
36,1925,20,904,2,-1,0
78,240,20,325,1,-1,0
28,387,20,205,1,82,1
50,13,20,76,1,-1,0
73,3203,20,148,1,-1,0
34,606,20,97,1,-1,0
28,0,20,185,1,-1,0
42,527,20,112,1,-1,0
54,309,20,241,1,-1,0
27,4333,20,163,1,-1,0
73,253,20,345,1,-1,0
33,6807,20,163,1,-1,0
51,83,20,267,2,-1,0
32,819,20,114,2,-1,0
33,1968,20,1817,3,-1,0
26,136,20,120,1,-1,0
32,1995,20,121,1,-1,0
41,285,20,1272,2,-1,0
39,621,20,1333,5,-1,0
24,597,20,943,3,-1,0
37,0,21,146,4,-1,0
35,1750,21,333,3,-1,0
26,10086,21,110,2,-1,0
29,3466,21,274,1,-1,0
63,2193,21,1348,4,-1,0
95,2282,21,207,17,-1,0
65,1973,21,396,3,-1,0
59,10925,21,100,1,-1,0
35,704,21,164,1,-1,0
74,9480,21,211,1,-1,0
56,3391,21,243,1,-1,0
26,1134,21,464,4,-1,0
30,6281,21,149,2,-1,0
29,123,21,158,2,181,1
78,8556,21,137,2,-1,0
45,0,21,278,3,-1,0
29,2,21,379,5,-1,0
39,1108,21,204,1,-1,0
45,212,21,65,2,-1,0
45,5110,22,341,2,-1,0
36,17,22,621,1,-1,0
41,942,22,219,1,-1,0
38,0,22,315,1,-1,0
33,882,22,104,1,183,4
30,81,22,145,1,-1,0
65,276,22,229,1,-1,0
75,2991,22,240,1,-1,0
65,90,22,416,1,-1,0
53,3754,22,307,1,278,2
40,395,22,232,4,-1,0
31,676,22,124,2,343,2
25,8,22,107,2,-1,0
37,0,22,1288,3,-1,0
32,2069,22,545,1,-1,0
45,506,23,229,2,-1,0
35,8,23,93,3,-1,0
74,670,23,266,5,-1,0
37,0,23,242,5,153,7
59,1939,23,172,1,-1,0
76,1780,23,413,3,-1,0
25,0,23,163,1,-1,0
27,955,23,206,1,-1,0
39,732,23,522,4,-1,0
24,2022,23,159,4,-1,0
28,4099,23,116,4,-1,0
51,4917,23,113,1,-1,0
66,2883,23,158,1,-1,0
28,1374,23,203,4,-1,0
30,398,24,235,2,-1,0
58,3027,24,160,1,-1,0
32,2974,24,227,1,4,1
31,1081,24,202,5,261,2
71,383,27,388,3,-1,0
37,3913,27,124,1,-1,0
56,3287,27,497,1,-1,0
65,3629,27,148,1,-1,0
72,132,27,444,1,-1,0
51,726,27,89,8,-1,0
35,149,29,507,3,349,1
34,640,29,636,2,-1,0
29,7707,29,961,2,334,2
30,53,29,375,1,-1,0
39,15,30,510,1,-1,0
45,242,30,587,1,-1,0
28,377,30,571,1,-1,0
52,94,30,244,1,-1,0
59,363,30,400,1,-1,0
38,1970,30,701,1,176,1
47,1167,30,968,1,87,5
52,193,30,381,1,269,1
38,0,30,571,1,-1,0
29,78,30,239,1,-1,0
36,1291,30,195,1,86,1
58,1425,30,224,1,-1,0
31,3382,30,739,1,-1,0
59,5583,30,720,1,-1,0
47,1230,30,412,1,169,1
36,96,30,208,1,87,1
21,224,30,871,1,-1,0
23,0,30,297,1,83,6
47,1730,30,231,1,-1,0
29,697,30,365,1,85,1
25,943,30,512,1,-1,0
37,1458,30,281,1,-1,0
33,95,30,335,1,-1,0
59,2308,30,815,1,87,1
58,5701,30,354,1,87,1
44,1529,30,347,1,-1,0
48,292,30,271,1,79,1
34,7468,30,383,1,-1,0
42,1559,30,368,1,-1,0
54,1693,30,1277,1,87,2
42,757,30,354,1,79,1
42,201,30,841,1,85,2
44,1070,30,381,1,160,2
37,1330,30,390,1,-1,0
29,314,30,465,1,-1,0
47,677,30,900,2,86,2
24,2845,30,779,2,-1,0
34,-32,30,246,2,-1,0
30,398,30,554,1,6,2
46,0,30,200,1,259,2
34,1337,30,442,1,-1,0
59,493,30,237,1,-1,0
35,1750,30,687,1,9,3
33,4401,30,439,1,-1,0
35,193,30,565,1,13,1
37,5106,30,244,1,-1,0
35,994,30,400,1,87,2
38,1101,30,800,1,-1,0
33,129,30,482,1,161,1
42,6060,30,316,1,350,2
33,55,30,526,2,87,3
53,1624,30,284,3,84,3
53,341,30,423,2,-1,0
31,2016,30,209,1,-1,0
26,255,30,457,1,80,1
30,4684,30,268,3,-1,0
24,1052,30,354,1,-1,0
28,1808,30,309,1,-1,0
26,3511,30,439,2,-1,0
35,518,30,616,1,-1,0
28,227,30,278,1,-1,0
30,270,30,437,1,80,1
32,4733,30,532,1,-1,0
52,6657,30,917,1,-1,0
38,613,30,242,1,86,1
34,5462,30,430,1,-1,0
29,674,30,483,1,13,5
30,364,30,306,2,-1,0
31,181,30,325,1,-1,0
24,474,30,551,1,-1,0
25,219,30,458,1,-1,0
47,86,30,387,3,87,1
33,1170,30,352,1,-1,0
34,18,30,359,1,-1,0
36,197,30,260,1,-1,0
50,938,30,780,1,-1,0
34,1228,30,580,2,84,8
54,2156,30,258,1,86,5
47,2408,30,376,1,-1,0
31,35,30,615,1,-1,0
36,393,30,555,2,-1,0
35,618,30,951,1,-1,0
25,1608,30,664,2,-1,0
46,699,30,970,1,87,1
49,5802,30,618,2,-1,0
47,2749,30,774,2,164,1
35,1162,30,175,1,-1,0
30,776,30,861,2,-1,0
31,1619,30,327,2,-1,0
55,139,30,241,1,-1,0
25,2816,30,327,1,-1,0
26,507,30,380,1,-1,0
85,98,30,416,1,-1,0
29,2753,30,645,1,-1,0
39,0,30,342,3,22,3
33,498,30,301,1,-1,0
33,700,30,169,1,80,2
58,4152,30,750,2,164,4
61,927,30,427,3,-1,0
50,2252,30,652,2,-1,0
54,0,30,766,3,84,3
33,0,30,227,2,-1,0
36,728,30,230,1,-1,0
31,354,30,502,1,9,2
24,382,30,567,2,-1,0
29,36252,30,501,1,-1,0
40,158,30,712,2,-1,0
29,734,30,259,1,296,1
30,305,30,633,1,85,2
45,10252,4,675,2,-1,0
37,3141,4,384,2,-1,0
28,236,4,193,1,87,3
33,5437,4,267,1,91,1
33,133,4,218,1,-1,0
45,640,4,447,1,-1,0
25,253,4,597,1,-1,0
41,5060,4,963,1,83,3
38,902,4,301,3,90,1
47,335,4,417,1,76,1
49,1,4,1076,3,175,1
42,1451,4,251,4,-1,0
33,1636,4,592,1,66,1
36,3221,4,322,11,-1,0
60,316,4,545,2,263,4
33,2044,4,532,3,-1,0
33,557,4,367,1,-1,0
33,489,4,297,4,334,1
32,1138,4,214,3,83,3
36,188,4,1046,3,333,2
45,1998,4,237,5,-1,0
35,520,4,458,3,17,5
38,6368,4,922,4,-1,0
30,2666,4,781,3,89,1
31,4182,4,347,2,-1,0
32,3271,4,949,3,-1,0
44,163,4,364,3,-1,0
39,1515,4,815,6,167,6
45,803,4,742,4,-1,0
32,400,4,268,3,-1,0
39,2454,4,716,3,263,2
30,533,4,365,4,-1,0
63,2352,4,475,7,-1,0
56,9367,4,617,2,-1,0
26,237,4,1091,3,-1,0
37,444,4,1063,5,-1,0
29,9407,4,267,6,-1,0
24,387,4,340,8,-1,0
35,2971,4,429,4,164,2
43,2643,4,331,5,-1,0
39,261,4,841,4,-1,0
59,514,4,673,6,90,1
50,5872,5,762,3,-1,0
44,-368,5,895,1,-1,0
